anidbid,mal_id,thetvdb_id
17189,50999,416145
17196,51009,377543
17198,51019,348545
17199,51020,416359
17203,,424563
17204,51064,416588
17207,51092,416802
17208,51096,329822
17211,51098,416902
17212,51225,344220
17214,51105,416998
17220,51119,447951
17221,51122,417147
17222,51128,417165
17226,51145,419457
17236,51179,371310
17237,51180,329822
17240,51218,320002
17244,51212,417674
17245,51213,417658
17246,51215,397831
17248,51219,417675
17255,51251,386713
17256,51252,415821
17260,51265,418185
17262,51293,423563
17263,51297,417983
17264,51304,78878
17265,51305,78878
17266,51306,420753
17271,51318,406152
17274,51369,354179
17275,51368,402475
17277,51381,418203
17278,51371,418183
17281,,79840
17282,51403,418218
17283,51415,427872
17284,51417,418265
17285,51464,418376
17286,51367,262954
17288,51458,418340
17289,51461,418368
17290,51462,418367
17294,51498,318860
17295,51495,402636
17300,51533,385077
17301,51536,424278
17303,51535,267440
17304,51552,418665
17305,51553,418666
17312,51586,386713
17314,51614,418904
17317,51632,329992
17320,51648,419112
17322,51653,356041
17327,51673,383837
17328,51678,419278
17330,51680,419283
17336,51692,419448
17337,51693,419126
17339,51705,419490
17340,51706,419500
17341,51711,419502
17351,51761,344220
17353,51764,419854
17355,51794,420018
17356,51781,305074
17360,51815,420084
17361,52573,250070
17362,51817,420120
17420,51818,355480
17421,51837,420225
17422,,420279
17423,51916,420550
17424,51636,420639
17425,50571,420393
17427,51923,420549
17428,51940,420682
17430,51956,420663
17431,49458,303867
17433,51986,395483
17438,51989,420867
17441,51995,289884
17443,52020,420982
17444,52046,421092
17446,52031,421061
17449,52034,421069
17450,52045,402180
17458,52080,427822
17460,52081,421273
17461,52082,421283
17464,52093,421378
17466,52107,80470
17471,52092,421452
17473,52173,421514
17475,52193,421676
17476,52196,264663
17477,52198,354198
17478,52211,421737
17479,52214,421776
17480,52215,421583
17481,52229,411914
17484,52273,351487
17488,52274,421893
17493,52293,188551
17494,52305,421994
17495,52299,389597
17498,52308,422039
17501,52347,421855
17504,52359,422186
17507,52367,422250
17511,51203,358828
17513,52381,422345
17514,52405,422432
17517,52446,422564
17523,52461,422675
17527,52480,397197
17529,52481,422721
17530,52482,422728
17535,50537,381536
17536,52505,422090
17547,52578,422981
17550,52588,423075
17552,52608,423094
17553,52611,423096
17556,52614,360761
17557,52619,423121
17559,,376729
17560,52657,432080
17564,52701,423257
17565,52709,423264
17566,,423395
17569,52736,423362
17570,52742,278157
17573,52747,262090
17575,52816,423601
17576,52807,293088
17578,51347,418001
17579,52826,352796
17580,52830,423653
17583,52865,423787
17586,52741,423030
17592,52934,424116
17599,52955,316842
17608,52962,424368
17611,52969,424414
17612,52973,424435
17614,52985,424530
17615,52995,357019
17616,52990,424535
17617,52991,424536
17626,53026,424779
17627,53033,437206
17628,53040,395486
17629,53050,380654
17630,53065,401233
17632,53077,425478
17633,53097,397280
17634,53109,71863
17635,53128,425244
17636,53127,436779
17637,53126,423413
17639,53132,426861
17640,53129,345596
17642,53150,425299
17643,53148,391005
17644,53162,372939
17645,53163,425341
17646,53179,425368
17648,53199,418364
17649,53200,267441
17651,53213,425520
17652,53111,289882
17655,53223,259635
17657,53012,423154
17658,53237,425474
17662,53263,425756
17663,53262,425760
17664,53273,262954
17665,53287,400512
17666,53300,424459
17667,53356,426018
17670,53379,426080
17671,53393,426165
17672,53397,426199
17673,53407,426262
17674,53411,426294
17676,53410,330692
17679,53414,426355
17682,53421,426410
17685,53428,426440
17686,53434,426488
17687,53439,426530
17688,53438,426528
17689,53446,426572
17693,53488,400573
17694,53447,459453
17695,53494,426703
17700,53512,426815
17702,53516,426834
17703,53770,428030
17706,53526,344220
17709,53580,352408
17711,53587,427027
17712,53590,427066
17713,51139,427074
17719,53613,427239
17720,53621,427276
17723,53626,427299
17725,53633,427359
17726,53632,427358
17732,53671,388317
17734,53680,428539
17739,53698,427708
17742,53716,427819
17743,53720,427818
17744,53722,427813
17745,53723,427831
17749,53730,427883
17751,53732,468660
17752,53748,351487
17754,53762,434715
17758,53787,428108
17759,53149,425285
17760,53802,428168
17765,53998,74796
17766,53833,428350
17767,53835,428352
17771,53848,428394
17773,53865,424019
17777,53876,76703
17780,53874,428456
17781,53881,411800
17783,53879,427919
17784,53887,405920
17785,53888,405920
17786,53889,248035
17788,53912,428654
17789,53913,410378
17791,53924,368364
17792,54013,429673
17796,54000,412826
17800,50429,432849
17801,54028,429452
17802,54041,429055
17805,54103,429263
17806,54112,429310
17812,54141,415677
17814,54198,419448
17815,54199,429536
17819,54233,429626
17820,54234,429634
17821,57995,381536
17822,,469571
17825,54259,429895
17826,54265,429825
17827,54275,429896
17828,54284,429950
17832,54294,429985
17833,54301,429994
17834,54309,430095
17846,54362,430544
17852,54029,358612
17860,54431,430925
17861,54829,414096
17862,54870,345596
17864,54440,414057
17866,54449,431014
17867,54535,431237
17870,54492,431162
17871,54495,438161
17873,54565,352408
17877,54595,407520
17878,54616,431495
17879,54617,431499
17883,54633,431703
17884,54632,431705
17887,54638,431804
17904,54703,375271
17906,54714,432050
17907,54716,432720
17908,54717,304476
17909,54724,432455
17910,54722,432449
17911,54726,432476
17912,54738,372939
17913,54730,432505
17914,54744,432531
17915,54743,427239
17916,54754,402607
17918,54758,432624
17919,54757,465543
17920,54760,432613
17924,54790,432748
17925,54798,432749
17926,54794,432747
17928,54792,437919
17930,54803,339203
17931,54789,305074
17936,54835,432805
17937,54837,432806
17938,54839,432808
17939,54842,415138
17943,54853,432847
17944,54852,432815
17945,54855,432845
17946,54856,436124
17947,54857,305089
17948,54859,432838
17950,54858,373275
17953,54863,421378
17954,54865,408629
17955,54866,408629
17957,54869,404525
17958,54883,412626
17959,54902,434783
17962,54898,305075
17963,54900,433088
17965,54913,433155
17966,54914,433251
17968,54915,355966
17969,54918,393478
17979,54947,415821
17981,54959,433560
17982,54968,433527
17984,55887,433584
17994,55071,432632
17998,55102,434127
17999,55129,433034
18000,54846,433634
18013,55150,434310
18015,55153,434312
18019,55194,434358
18020,55166,271591
18026,55265,434704
18029,55310,434982
18030,55318,433953
18040,55358,435158
18043,55397,435253
18046,55514,435343
18048,55528,435466
18054,55570,254899
18058,55597,435815
18060,55636,436033
18062,55651,385077
18064,55644,355774
18065,55689,436237
18066,55690,422981
18067,55701,348545
18073,55727,436374
18074,55717,436378
18076,55742,316842
18080,55749,424435
18081,55772,338455
18082,55774,436603
18083,55775,427074
18086,55791,421069
18088,55813,421737
18089,55823,82788
18090,55825,402474
18093,55830,436779
18095,55842,436827
18096,55845,436837
18097,55844,436836
18098,55848,436846
18100,55855,83996
18101,55866,436899
18103,55877,436947
18104,55888,371310
18105,55894,437008
18108,55911,436948
18113,55970,427818
18114,55973,441567
18115,55996,437209
18116,55994,335815
18117,55995,436400
18118,55997,437234
18119,55998,437236
18124,56009,437266
18127,53859,380207
18130,56038,437408
18132,56285,420280
18133,56062,437517
18134,56063,416998
18141,56135,426861
18145,56165,437896
18147,56189,438005
18148,56179,437981
18150,56196,305074
18152,56218,438096
18153,56230,438124
18154,56228,438125
18156,56242,438151
18159,55692,379282
18162,56348,438420
18164,56352,435005
18165,,435644
18167,56400,361709
18170,56420,438680
18171,56425,438685
18172,56449,438812
18177,56487,438986
18179,56538,117801
18181,56566,435020
18188,56613,392491
18190,56646,465216
18192,57012,439507
18193,56647,439531
18194,56653,439765
18195,56662,439592
18196,56671,389459
18199,56685,305074
18201,56690,439755
18202,56691,439759
18203,56693,439785
18204,56700,423121
18205,56701,418665
18206,56731,424779
18209,56734,440057
18210,56736,476185
18211,56735,467401
18213,56738,398555
18216,56768,440215
18217,53450,376751
18218,50399,388672
18220,56784,74796
18225,56838,440450
18227,56840,440451
18228,56843,440461
18229,56845,440481
18232,56854,440502
18234,56877,418904
18235,56876,414221
18238,56894,440820
18241,56906,423653
18242,56907,440861
18247,56923,440897
18248,54142,245821
18249,56964,441190
18253,56980,441260
18257,57025,426572
18258,58779,412843
18260,57031,441563
18264,57050,441682
18266,57058,441727
18267,57066,289882
18270,57100,442045
18271,57099,442054
18272,57102,438685
18275,59390,442145
18277,57160,442215
18278,57181,429934
18279,57034,294002
18280,57184,376144
18281,57189,465978
18282,57217,442367
18283,,433113
18288,57315,442690
18289,57325,443733
18290,57334,432832
18291,57362,442797
18292,57360,442767
18294,57390,442938
18295,57380,442839
18297,57391,442878
18300,57433,345596
18302,57466,366263
18303,,442084
18305,57487,443124
18312,57502,443181
18315,57517,443345
18317,57524,443377
18321,57533,443404
18323,57554,413578
18324,57555,397934
18327,57559,414207
18328,57562,426432
18329,57567,425474
18334,56967,432749
18336,57592,355774
18343,57616,432050
18344,57611,443726
18347,57623,425478
18350,57635,427919
18354,57798,444577
18358,57646,443862
18359,57647,344220
18361,57648,443904
18363,57658,377543
18366,57719,443906
18391,51898,413480
18397,57779,370761
18402,57180,271591
18404,57796,444559
18405,57810,444609
18406,57827,444740
18407,57820,444728
18408,51859,444729
18409,57699,444655
18412,57845,444726
18422,57859,444810
18424,57864,102261
18427,57876,444916
18432,57891,445009
18437,57888,444999
18438,57892,445011
18439,57907,353712
18451,57944,445252
18452,57946,445261
18453,57945,445253
18454,57947,445256
18459,57969,445390
18475,58006,446660
18482,58059,445829
18484,58066,445890
18490,58080,445964
18491,58082,445965
18492,58447,446097
18496,58131,446141
18497,58146,446238
18498,58172,446389
18499,58216,446485
18501,58197,446480
18504,58199,419448
18506,58259,446692
18516,58271,446877
18517,58265,446838
18518,58272,446876
18521,58275,446908
18523,58302,432624
18527,58357,447240
18528,58359,447246
18531,58390,412374
18532,58395,447354
18534,58426,447450
18536,58437,447573
18537,58445,447609
18541,58473,447749
18542,58484,431014
18543,58488,438151
18545,55889,418665
18546,58492,447925
18547,58502,447955
18548,58505,412656
18555,58506,439507
18558,58511,420018
18559,58515,429825
18561,58516,248035
18562,58514,431162
18563,58518,422728
18566,58524,436603
18576,58567,389597
18578,58572,421855
18581,58600,448477
18583,58614,448537
18592,58714,449245
18596,58725,449306
18599,57152,449966
18600,58739,449407
18602,58749,411800
18603,58755,355966
18607,58772,339922
18610,58788,449723
18612,58812,449857
18615,58811,449843
18618,58820,449883
18620,58822,449884
18621,58833,449914
18622,58832,449913
18627,58853,449988
18628,58854,449989
18633,57822,450707
18636,58861,450072
18638,58877,273005
18643,58878,450228
18646,58886,450282
18649,58913,450428
18652,58929,450475
18653,58934,421737
18654,58939,423732
18660,58957,450624
18663,58143,433634
18670,58883,418123
18673,58996,300989
18675,59002,450933
18676,59005,450941
18677,59027,405920
18681,59047,451101
18683,59055,451128
18686,59062,450537
18687,59068,423257
18689,59070,451195
18690,59078,451206
18694,59095,426834
18696,59113,451433
18697,57371,443791
18699,59192,348545
18700,59145,451479
18702,59130,451504
18707,59131,434704
18708,59135,451527
18709,59136,451531
18712,59144,451596
18713,59142,428352
18715,57924,445259
18716,59161,451679
18718,59160,433088
18719,59169,451682
18721,59175,434358
18722,59177,423075
18725,59189,428030
18727,59193,371310
18728,59199,451767
18730,59205,451793
18731,59207,451821
18735,59226,248035
18739,59228,83996
18742,59229,355480
18750,59265,452091
18751,59267,452103
18753,59277,380654
18754,59010,271591
18760,59322,452300
18767,59342,452421
18768,59349,452426
18769,59360,452456
18770,59361,452466
18772,59393,452575
18773,59402,400585
18777,59415,452665
18781,59421,452712
18782,59424,452713
18786,59425,452741
18789,59435,423030
18791,59443,452801
18793,59452,452710
18794,59457,452826
18795,59459,452832
18798,59466,407833
18802,55710,436336
18803,59484,452926
18805,59497,443124
18807,59391,379282
18809,59514,453022
18811,59517,453057
18814,56461,438953
18815,59551,453319
18816,59597,453127
18818,59561,453353
18823,59623,453600
18824,59619,453585
18827,59632,453647
18829,59636,453673
18831,59644,453694
18838,59675,453846
18839,59689,453883
18844,59708,329822
18845,59711,453992
18852,59730,454085
18854,59741,453028
18855,59744,454132
18856,59745,454149
18858,59787,470269
18859,59791,454330
18862,59819,427299
18864,59828,444609
18865,59833,303867
18866,59848,454529
18867,59845,454524
18868,59846,454525
18869,59853,454526
18872,59873,432531
18874,59898,454726
18875,59914,432505
18879,59935,454822
18884,59970,352408
18886,59978,424536
18889,59983,445829
18892,59986,343913
18894,60009,455062
18898,60028,455164
18900,60055,424019
18901,60058,421069
18903,60059,432455
18913,59892,454700
18914,60071,455309
18917,60083,455388
18921,60098,305074
18929,60131,455604
18930,60130,455605
18931,60140,455638
18934,58531,404525
18935,60146,455684
18936,60153,472971
18937,60152,455708
18938,60151,455709
18939,60154,455710
18940,60157,455711
18941,60162,455754
18942,60168,455749
18956,60223,456159
18967,60255,456392
18971,60254,453230
18973,60260,456463
18978,35121,456511
18984,60285,423732
18985,60293,456678
18986,60294,447240
18988,60301,456731
18989,60303,456730
18990,60315,456740
18995,60310,369144
18996,60316,456807
19001,60326,456835
19002,60334,456902
19004,60347,456934
19010,60371,457078
19011,60377,457099
19013,60378,457106
19015,60395,457201
19018,60401,457250
19019,60407,457325
19022,60427,457372
19024,60444,457471
19027,60449,457473
19029,60460,457532
19038,60489,457645
19042,60505,457734
19045,60508,457765
19046,60509,457766
19047,60510,428168
19049,60506,457737
19050,54144,245821
19053,60522,401279
19054,60523,457843
19056,60531,452709
19058,60534,457929
19060,60543,432832
19063,60552,442767
19064,60549,458008
19067,60564,451479
19069,60593,458058
19071,60602,414207
19072,60603,443345
19075,60619,446389
19077,60697,458232
19078,56752,402033
19079,60636,74796
19080,60637,458309
19083,60658,458369
19084,60665,458406
19086,60410,271591
19087,60692,458508
19093,60714,458625
19095,60726,458692
19097,60732,456435
19099,60739,458778
19107,60765,458960
19116,60781,459058
19131,60810,459339
19139,60852,459627
19141,60933,466129
19142,60948,459942
19143,60951,459970
19145,60969,460096
19158,61013,460313
19159,61014,460309
19160,61015,460310
19162,61026,460341
19167,61035,460416
19172,61048,460501
19176,61072,460608
19177,61067,460607
19178,61073,460616
19181,61084,460693
19188,,468079
19189,61126,460899
19190,61128,460903
19192,61135,460935
19194,61140,460979
19196,61142,460974
19197,60947,459332
19200,61150,461053
19201,61153,461059
19202,61159,461118
19203,61169,461194
19204,61174,461265
19205,61092,445261
19206,61186,461374
19207,61184,461372
19209,61196,461423
19210,61211,461472
19212,61200,393810
19214,59176,461457
19217,61207,461466
19218,61209,461467
19219,61217,461513
19226,61240,461544
19230,61269,461683
19231,61276,461708
19232,61280,461714
19237,61301,461832
19242,61316,305089
19248,61322,355774
19249,61323,429934
19250,61325,446692
19258,61333,439531
19260,61335,433953
19262,61339,368364
19265,61293,461883
19266,61359,462226
19268,60535,457902
19277,61425,462400
19282,61206,461487
19283,61443,462446
19286,61461,462478
19287,61469,262954
19290,61483,462561
19293,61501,462598
19295,61517,259635
19298,61549,462789
19308,61578,463051
19310,61587,463013
19321,61608,452421
19324,61637,463334
19325,61663,463481
19327,61686,463578
19328,61687,463583
19330,,463638
19356,61107,469213
19357,49818,464419
19358,61756,464221
19359,61754,464219
19360,61758,464220
19369,61773,440965
19373,61782,464460
19378,61814,464625
19380,61830,464693
19381,61831,455684
19382,61839,464717
19385,61851,357471
19397,,464933
19398,61884,464963
19399,61886,464977
19400,61897,452710
19402,61903,354198
19415,61917,465214
19419,61930,453673
19420,61931,426528
19423,61942,458058
19426,61793,271591
19435,61274,465427
19440,61983,465505
19442,59961,454916
19444,61987,431162
19448,61999,465542
19449,,361013
19451,62001,452711
19452,62002,465565
19455,62018,465639
19457,62024,465675
19462,62031,465707
19466,62066,465794
19469,62048,465787
19472,62050,465799
19473,62051,465802
19477,62068,465925
19479,62076,465973
19480,59662,423688
19484,,465987
19485,62080,465988
19491,62100,470384
19492,62102,466092
19501,62126,466237
19506,62146,418367
19507,60226,456099
19508,62155,350301
19512,62000,465498
19513,62164,466488
19516,62171,466524
19518,62496,468366
19519,62187,466552
19526,62238,467064
19530,62289,467005
19531,62311,467053
19532,62312,466791
19534,62322,467127
19538,62331,467209
19541,62342,467292
19546,62391,467414
19548,62378,467450
19557,62405,467641
19559,58953,431703
19564,62432,467839
19565,62521,467330
19566,62430,467841
19568,62268,466889
19569,62435,467882
19573,62476,468049
19574,62483,468077
19579,62503,468186
19580,62512,423121
19581,62513,451793
19583,57353,468582
19586,62524,468324
19587,62485,380654
19588,61254,459743
19594,62535,468399
19600,62542,343913
19614,62568,355774
19619,62428,468580
19625,62601,468734
19627,62605,468758
19628,62604,468761
19629,62606,468759
19631,62613,468760
19632,62615,468785
19633,62144,466376
19635,62617,468809
19637,62005,471395
19646,62683,469143
19649,62696,469167
19650,62753,469231
19657,62804,469342
19661,62808,469352
19663,,432050
19666,62643,468513
19667,62825,469451
19671,,431162
19674,62852,469599
19675,59835,456679
19690,,470406
19691,60560,376751
19694,,470050
19698,62883,392195
19699,62893,469985
19705,62907,470200
19713,62913,470270
19716,,474881
19718,62931,470381
19719,62932,470401
19720,62936,470520
19722,62964,470519
19725,63106,466523
19726,62978,470611
19728,62981,470659
19730,62983,471300
19731,62989,470719
19736,63014,470864
19741,63016,470953
19742,63042,470961
19743,63019,470980
19744,61943,471000
19751,,471128
19752,,471848
19754,63053,471316
19755,63061,471296
19757,,471756
19760,,471495
19764,63082,471497
19765,63098,471609
19767,61258,463805
19768,63100,471657
19773,63135,471828
19782,,471878
19791,63174,471946
19798,63188,472095
19808,62246,313488
19809,,469053
19810,63256,472341
19815,,472490
19816,,464693
19821,62864,474202
19822,63292,472640
19823,63293,472641
19825,63087,271591
19828,63325,472690
19831,,472764
19837,63324,472831
19838,,452039
19839,63350,472832
19846,,123456
19847,63337,472962
19849,63347,473018
19850,63352,474655
19856,,473182
19858,,473125
19859,,473154
19861,63375,473228
19862,63376,473229
19865,63382,473266
19871,63396,473516
19873,,473423
19876,,473460
19877,63418,473563
19878,63419,473560
19879,63310,473930
19880,63424,473648
19881,,473642
19889,63468,473913
19891,63472,473945
19894,63489,474027
19896,63508,474303
19901,,471791
19907,,474488
19908,63509,474294
19909,,474490
19912,63572,474691
19932,63709,476071
19933,63697,475261
19942,63712,475306
19944,63713,475350
19951,63818,475488
19952,63751,475617
19953,,475628
19954,,475631
19955,63754,475634
19957,63764,475739
19961,63780,450072
19967,,461472
19969,63794,421069
19972,,451479
19975,63824,377543
19977,,424536
19978,,457532
19981,63476,473974
19983,,457078
19993,,453992
20009,,476805
20010,63958,476804
20020,63998,477053
20022,64006,477112
20027,64058,457476
20029,,477349
20035,64084,477424
20039,63130,305074
20060,64235,478148
20063,64253,478263
20074,64326,478668
20084,64354,478865
20086,64374,479020
20091,,479132
20114,64428,479426
20117,,466488
20121,,479566
20128,64468,479657
20136,,380654
20167,,440897
